medicine_id,name,batch,expiry,quantity
MED8583,Paracetamol,B33,2026-05-04,184
MED8584,Paracetamol,B34,2026-04-22,129
MED8585,Paracetamol,B35,2025-12-08,169
MED8586,Paracetamol,B36,2026-01-25,81
MED8587,Paracetamol,B37,2025-07-12,173
MED8588,Paracetamol,B38,2026-02-20,106
MED8589,Paracetamol,B39,2026-03-19,135
MED8590,Paracetamol,B40,2025-08-19,143
MED8591,Paracetamol,B41,2026-09-26,71
MED8593,Paracetamol,B43,2026-02-17,128
MED8594,Paracetamol,B44,2025-07-15,110
MED8595,Paracetamol,B45,2026-08-14,6
MED8596,Paracetamol,B46,2026-04-24,92
MED8597,Paracetamol,B47,2026-08-13,200
MED8598,Paracetamol,B48,2026-10-08,131
MED8599,Paracetamol,B49,2026-03-18,171
MED8600,Paracetamol,B0,2026-02-08,78
MED8601,Paracetamol,B1,2025-08-25,159
MED8602,Paracetamol,B2,2026-09-29,190
MED8603,Paracetamol,B3,2026-06-14,161
MED8604,Paracetamol,B4,2026-09-04,102
MED8605,Paracetamol,B5,2026-08-26,133
MED8606,Paracetamol,B6,2026-02-13,53
MED8607,Paracetamol,B7,2026-05-16,80
MED8608,Paracetamol,B8,2025-08-29,64
MED8609,Paracetamol,B9,2026-05-03,151
MED8610,Paracetamol,B10,2025-09-27,130
MED8611,Paracetamol,B11,2025-07-26,8
MED8612,Paracetamol,B12,2026-02-28,87
MED8613,Paracetamol,B13,2026-05-28,196
MED8614,Paracetamol,B14,2025-08-17,96
MED8615,Paracetamol,B15,2026-06-02,21
MED8616,Paracetamol,B16,2025-11-22,104
MED8617,Paracetamol,B17,2026-08-17,29
MED8618,Paracetamol,B18,2025-12-16,104
MED8619,Paracetamol,B19,2026-07-30,125
MED8620,Paracetamol,B20,2025-10-05,86
MED8621,Paracetamol,B21,2025-08-25,180
MED8622,Paracetamol,B22,2025-10-05,135
MED8623,Paracetamol,B23,2026-10-24,179
MED8624,Paracetamol,B24,2026-11-02,116
MED8625,Paracetamol,B25,2026-02-02,157
MED8626,Paracetamol,B26,2025-11-14,72
MED8627,Paracetamol,B27,2025-07-28,85
MED8628,Paracetamol,B28,2026-02-06,162
MED8629,Paracetamol,B29,2025-12-02,123
MED8630,Paracetamol,B30,2026-05-27,9
MED8631,Paracetamol,B31,2025-10-21,121
MED8632,Paracetamol,B32,2025-09-09,47
MED8633,Paracetamol,B33,2026-01-27,82
MED8634,Paracetamol,B34,2026-04-21,188
MED8635,Paracetamol,B35,2026-02-18,63
MED8636,Paracetamol,B36,2025-10-24,23
MED8637,Paracetamol,B37,2026-01-29,107
MED8638,Paracetamol,B38,2026-08-27,27
MED8639,Paracetamol,B39,2025-12-02,88
MED8640,Paracetamol,B40,2026-09-09,18
MED8641,Paracetamol,B41,2026-02-06,197
MED8642,Paracetamol,B42,2026-06-16,64
MED8643,Paracetamol,B43,2026-10-02,67
MED8644,Paracetamol,B44,2026-06-20,57
MED8645,Paracetamol,B45,2026-07-19,182
MED8646,Paracetamol,B46,2026-02-27,39
MED8647,Paracetamol,B47,2026-01-20,79
MED8648,Paracetamol,B48,2026-01-25,134
MED8649,Paracetamol,B49,2026-03-13,18
MED8650,Paracetamol,B0,2026-02-21,81
MED8651,Paracetamol,B1,2026-05-22,20
MED8652,Paracetamol,B2,2026-02-10,110
MED8653,Paracetamol,B3,2026-05-28,123
MED8654,Paracetamol,B4,2026-05-14,7
MED8655,Paracetamol,B5,2026-09-19,172
MED8656,Paracetamol,B6,2026-11-07,166
MED8657,Paracetamol,B7,2026-08-22,71
MED8658,Paracetamol,B8,2025-11-23,17
MED8659,Paracetamol,B9,2026-03-19,55
MED8660,Paracetamol,B10,2026-10-12,31
MED8661,Paracetamol,B11,2026-03-01,128
MED8662,Paracetamol,B12,2026-11-17,185
MED8663,Paracetamol,B13,2026-09-07,19
MED8664,Paracetamol,B14,2026-08-22,15
MED8665,Paracetamol,B15,2026-08-02,189
MED8666,Paracetamol,B16,2026-01-23,48
MED8667,Paracetamol,B17,2026-01-30,98
MED8668,Paracetamol,B18,2025-08-02,39
MED8669,Paracetamol,B19,2025-11-19,134
MED8670,Paracetamol,B20,2026-09-21,91
MED8671,Paracetamol,B21,2025-07-09,45
MED8672,Paracetamol,B22,2026-08-09,194
MED8673,Paracetamol,B23,2026-07-19,117
MED8674,Paracetamol,B24,2025-12-07,162
MED8675,Paracetamol,B25,2026-10-02,134
MED8676,Paracetamol,B26,2025-10-11,41
MED8677,Paracetamol,B27,2025-10-26,145
MED8678,Paracetamol,B28,2026-01-29,135
MED8679,Paracetamol,B29,2025-11-07,19
MED8680,Paracetamol,B30,2025-09-24,104
MED8681,Paracetamol,B31,2026-01-08,60
MED8682,Paracetamol,B32,2026-03-28,31
MED8683,Paracetamol,B33,2025-11-29,54
MED8684,Paracetamol,B34,2026-02-12,92
MED8685,Paracetamol,B35,2025-11-27,13
MED8686,Paracetamol,B36,2026-06-03,175
MED8687,Paracetamol,B37,2025-11-18,193
MED8688,Paracetamol,B38,2025-10-28,52
MED8690,Paracetamol,B40,2026-09-24,37
MED8691,Paracetamol,B41,2026-03-03,51
MED8692,Paracetamol,B42,2026-05-20,2
MED8693,Paracetamol,B43,2025-12-01,161
MED8694,Paracetamol,B44,2025-09-10,128
MED8695,Paracetamol,B45,2026-09-07,127
MED8696,Paracetamol,B46,2026-04-05,157
MED8697,Paracetamol,B47,2026-01-09,52
MED8698,Paracetamol,B48,2026-04-22,151
MED8699,Paracetamol,B49,2025-09-21,30
MED8700,Paracetamol,B0,2025-08-09,131
MED8701,Paracetamol,B1,2025-12-18,152
MED8702,Paracetamol,B2,2026-10-03,63
MED8703,Paracetamol,B3,2026-03-24,26
MED8704,Paracetamol,B4,2026-02-20,150
MED8705,Paracetamol,B5,2026-06-16,133
MED8707,Paracetamol,B7,2025-09-21,144
MED8708,Paracetamol,B8,2025-12-17,156
MED8709,Paracetamol,B9,2025-08-29,136
MED8710,Paracetamol,B10,2026-01-21,67
MED8711,Paracetamol,B11,2026-03-06,119
MED8712,Paracetamol,B12,2025-09-02,33
MED8713,Paracetamol,B13,2025-10-25,162
MED8714,Paracetamol,B14,2026-11-12,144
MED8715,Paracetamol,B15,2025-07-09,86
MED8716,Paracetamol,B16,2025-08-19,73
MED8717,Paracetamol,B17,2025-08-21,17
MED8718,Paracetamol,B18,2025-07-30,142
MED8720,Paracetamol,B20,2026-07-29,74
MED8721,Paracetamol,B21,2026-06-14,95
MED8722,Paracetamol,B22,2026-04-14,194
MED8723,Paracetamol,B23,2025-08-30,63
MED8724,Paracetamol,B24,2025-10-03,87
MED8725,Paracetamol,B25,2025-09-06,88
MED8726,Paracetamol,B26,2026-05-21,105
MED8727,Paracetamol,B27,2025-08-23,15
MED8728,Paracetamol,B28,2026-06-01,105
MED8729,Paracetamol,B29,2025-12-05,178
MED8730,Paracetamol,B30,2026-08-04,77
MED8731,Paracetamol,B31,2026-06-14,143
MED8733,Paracetamol,B33,2026-09-28,62
MED8734,Paracetamol,B34,2025-09-27,158
MED8735,Paracetamol,B35,2026-08-08,73
MED8736,Paracetamol,B36,2026-03-02,90
MED8737,Paracetamol,B37,2026-08-02,48
MED8738,Paracetamol,B38,2025-09-08,175
MED8739,Paracetamol,B39,2025-09-14,54
MED8740,Paracetamol,B40,2026-07-09,156
MED8741,Paracetamol,B41,2026-03-05,120
MED8742,Paracetamol,B42,2025-08-15,78
MED8743,Paracetamol,B43,2026-07-02,67
MED8744,Paracetamol,B44,2026-06-03,170
MED8745,Paracetamol,B45,2026-05-10,164
MED8746,Paracetamol,B46,2026-05-14,3
MED8748,Paracetamol,B48,2025-08-22,176
MED8749,Paracetamol,B49,2026-03-01,34
MED8750,Paracetamol,B0,2025-07-31,118
MED8751,Paracetamol,B1,2026-05-04,160
MED8753,Paracetamol,B3,2026-03-09,153
MED8754,Paracetamol,B4,2026-11-15,100
MED8755,Paracetamol,B5,2026-09-16,146
MED8756,Paracetamol,B6,2025-12-12,12
MED8758,Paracetamol,B8,2025-10-31,89
MED8759,Paracetamol,B9,2025-11-03,46
MED8760,Paracetamol,B10,2026-10-17,48
MED8761,Paracetamol,B11,2026-02-20,147
MED8762,Paracetamol,B12,2025-09-21,78
MED8763,Paracetamol,B13,2026-04-28,23
MED8764,Paracetamol,B14,2025-11-09,21
MED8765,Paracetamol,B15,2025-10-21,47
MED8766,Paracetamol,B16,2025-07-13,100
MED8767,Paracetamol,B17,2026-02-17,93
MED8768,Paracetamol,B18,2026-07-26,154
MED8769,Paracetamol,B19,2026-11-11,28
MED8771,Paracetamol,B21,2025-08-29,68
MED8772,Paracetamol,B22,2025-07-09,141
MED8773,Paracetamol,B23,2026-10-13,146
MED8774,Paracetamol,B24,2026-06-06,88
MED8775,Paracetamol,B25,2026-01-21,53
MED8776,Paracetamol,B26,2026-10-16,23
MED8777,Paracetamol,B27,2026-04-09,35
MED8778,Paracetamol,B28,2026-03-06,4
MED8779,Paracetamol,B29,2026-08-08,15
MED8780,Paracetamol,B30,2026-07-12,14
MED8781,Paracetamol,B31,2026-09-21,75
MED8782,Paracetamol,B32,2026-05-07,41
MED8783,Paracetamol,B33,2025-11-28,108
MED8784,Paracetamol,B34,2026-04-09,26
MED8785,Paracetamol,B35,2025-12-21,137
MED8786,Paracetamol,B36,2026-10-26,114
MED8787,Paracetamol,B37,2025-11-19,145
MED8788,Paracetamol,B38,2025-12-18,193
MED8789,Paracetamol,B39,2025-12-07,83
MED8790,Paracetamol,B40,2026-03-19,80
MED8792,Paracetamol,B42,2026-10-22,32
MED8793,Paracetamol,B43,2026-09-07,1
MED8794,Paracetamol,B44,2025-12-18,137
MED8795,Paracetamol,B45,2026-03-05,29
MED8796,Paracetamol,B46,2025-12-19,34
MED8797,Paracetamol,B47,2025-09-23,6
MED8798,Paracetamol,B48,2025-11-14,104
MED8799,Paracetamol,B49,2025-09-27,167
MED8800,Paracetamol,B0,2025-09-05,98
MED8801,Paracetamol,B1,2026-02-15,24
MED8802,Paracetamol,B2,2026-03-15,112
MED8803,Paracetamol,B3,2025-12-29,170
MED8804,Paracetamol,B4,2025-09-09,58
MED8805,Paracetamol,B5,2025-12-19,93
MED8806,Paracetamol,B6,2025-07-13,74
MED8807,Paracetamol,B7,2026-08-23,4
MED8808,Paracetamol,B8,2026-10-26,110
MED8809,Paracetamol,B9,2025-10-14,19
MED8810,Paracetamol,B10,2025-12-16,72
MED8811,Paracetamol,B11,2026-01-11,135
MED8812,Paracetamol,B12,2026-10-24,99
MED8813,Paracetamol,B13,2026-11-16,27
MED8814,Paracetamol,B14,2026-07-08,5
MED8815,Paracetamol,B15,2026-01-21,51
MED8816,Paracetamol,B16,2025-11-15,146
MED8817,Paracetamol,B17,2026-03-03,20
MED8818,Paracetamol,B18,2025-08-16,8
MED8819,Paracetamol,B19,2025-10-05,81
MED8820,Paracetamol,B20,2025-11-01,198
MED8822,Paracetamol,B22,2025-08-11,186
MED8823,Paracetamol,B23,2026-02-08,84
MED8825,Paracetamol,B25,2025-08-15,133
MED8827,Paracetamol,B27,2026-03-03,25
MED8828,Paracetamol,B28,2026-02-03,97
MED8829,Paracetamol,B29,2026-07-23,47
MED8830,Paracetamol,B30,2025-09-06,186
MED8831,Paracetamol,B31,2026-05-17,38
MED8832,Paracetamol,B32,2026-03-27,192
MED8833,Paracetamol,B33,2025-10-09,82
MED8834,Paracetamol,B34,2026-04-19,167
MED8835,Paracetamol,B35,2026-07-18,56
MED8836,Paracetamol,B36,2025-07-25,133
MED8837,Paracetamol,B37,2026-02-27,121
MED8838,Paracetamol,B38,2026-07-01,157
MED8839,Paracetamol,B39,2025-11-10,71
MED8840,Paracetamol,B40,2026-08-15,101
MED8841,Paracetamol,B41,2026-09-28,12
MED8842,Paracetamol,B42,2026-01-18,53
MED8843,Paracetamol,B43,2026-07-29,138
MED8844,Paracetamol,B44,2025-08-26,96
MED8845,Paracetamol,B45,2025-11-03,156
MED8846,Paracetamol,B46,2025-07-13,96
MED8847,Paracetamol,B47,2025-09-29,91
MED8848,Paracetamol,B48,2026-10-24,157
MED8850,Paracetamol,B0,2025-07-22,181
MED8851,Paracetamol,B1,2026-02-06,157
MED8852,Paracetamol,B2,2026-02-12,92
MED8854,Paracetamol,B4,2026-10-25,81
MED8855,Paracetamol,B5,2026-09-15,130
MED8856,Paracetamol,B6,2025-12-25,114
MED8857,Paracetamol,B7,2025-11-30,90
MED8858,Paracetamol,B8,2025-10-11,54
MED8859,Paracetamol,B9,2026-05-23,47
MED8860,Paracetamol,B10,2026-01-04,94
MED8861,Paracetamol,B11,2026-05-26,68
MED8862,Paracetamol,B12,2026-04-20,83
MED8863,Paracetamol,B13,2025-09-09,50
MED8864,Paracetamol,B14,2026-08-17,196
MED8867,Paracetamol,B17,2026-02-06,49
MED8869,Paracetamol,B19,2025-10-24,134
MED8870,Paracetamol,B20,2026-07-21,179
MED8871,Paracetamol,B21,2025-11-06,134
MED8872,Paracetamol,B22,2026-11-12,187
MED8873,Paracetamol,B23,2026-03-16,22
MED8874,Paracetamol,B24,2026-11-14,27
MED8876,Paracetamol,B26,2026-11-03,190
MED8877,Paracetamol,B27,2026-07-12,61
MED8878,Paracetamol,B28,2026-10-20,97
MED8879,Paracetamol,B29,2025-12-24,137
MED8880,Paracetamol,B30,2025-08-25,93
MED8881,Paracetamol,B31,2026-04-02,145
MED8882,Paracetamol,B32,2025-08-31,167
MED8883,Paracetamol,B33,2026-01-01,68
MED8884,Paracetamol,B34,2026-05-11,26
MED8885,Paracetamol,B35,2026-06-03,2
MED8886,Paracetamol,B36,2025-07-31,79
MED8887,Paracetamol,B37,2026-04-26,49
MED8888,Paracetamol,B38,2025-12-03,86
MED8889,Paracetamol,B39,2026-11-10,44
MED8890,Paracetamol,B40,2025-11-10,126
MED8891,Paracetamol,B41,2026-07-08,121
MED8892,Paracetamol,B42,2026-07-27,55
MED8893,Paracetamol,B43,2026-05-08,49
MED8895,Paracetamol,B45,2025-08-25,29
MED8897,Paracetamol,B47,2025-07-28,97
MED8898,Paracetamol,B48,2025-11-25,8
MED8899,Paracetamol,B49,2026-05-30,192
MED8900,Paracetamol,B0,2026-01-23,94
MED8901,Paracetamol,B1,2025-12-04,78
MED8902,Paracetamol,B2,2026-03-26,24
MED8903,Paracetamol,B3,2026-06-06,178
MED8904,Paracetamol,B4,2026-09-21,140
MED8905,Paracetamol,B5,2026-10-29,110
MED8907,Paracetamol,B7,2026-05-19,98
MED8909,Paracetamol,B9,2025-09-08,77
MED8910,Paracetamol,B10,2025-07-10,62
MED8911,Paracetamol,B11,2025-07-16,36
MED8912,Paracetamol,B12,2026-10-10,78
MED8913,Paracetamol,B13,2025-11-17,190
MED8914,Paracetamol,B14,2025-10-06,160
MED8915,Paracetamol,B15,2025-08-28,21
MED8916,Paracetamol,B16,2026-01-24,63
MED8917,Paracetamol,B17,2025-09-18,27
MED8918,Paracetamol,B18,2025-08-26,192
MED8919,Paracetamol,B19,2026-06-28,103
MED8920,Paracetamol,B20,2026-05-24,52
MED8921,Paracetamol,B21,2026-05-02,60
MED8922,Paracetamol,B22,2026-05-02,70
MED8923,Paracetamol,B23,2025-07-30,77
MED8924,Paracetamol,B24,2026-05-07,140
MED8925,Paracetamol,B25,2026-08-08,140
MED8927,Paracetamol,B27,2026-08-05,1
MED8928,Paracetamol,B28,2026-04-01,182
MED8929,Paracetamol,B29,2025-10-22,159
MED8930,Paracetamol,B30,2025-08-20,193
MED8931,Paracetamol,B31,2025-11-20,180
MED8932,Paracetamol,B32,2026-08-21,8
MED8933,Paracetamol,B33,2025-10-31,34
MED8934,Paracetamol,B34,2026-11-11,60
MED8935,Paracetamol,B35,2026-09-29,43
MED8936,Paracetamol,B36,2026-02-20,146
MED8937,Paracetamol,B37,2025-10-18,145
MED8938,Paracetamol,B38,2026-08-30,130
MED8939,Paracetamol,B39,2025-08-17,62
MED8940,Paracetamol,B40,2025-11-16,49
MED8942,Paracetamol,B42,2026-02-09,167
MED8943,Paracetamol,B43,2025-12-20,45
MED8944,Paracetamol,B44,2025-11-13,115
MED8945,Paracetamol,B45,2026-08-20,160
MED8946,Paracetamol,B46,2026-04-03,7
MED8947,Paracetamol,B47,2026-08-12,40
MED8948,Paracetamol,B48,2026-01-29,26
MED8949,Paracetamol,B49,2026-01-20,146
MED8950,Paracetamol,B0,2026-04-26,149
MED8951,Paracetamol,B1,2026-09-09,100
MED8952,Paracetamol,B2,2025-10-12,156
MED8953,Paracetamol,B3,2025-11-01,22
MED8954,Paracetamol,B4,2026-01-10,100
MED8955,Paracetamol,B5,2026-04-28,83
MED8956,Paracetamol,B6,2026-10-29,95
MED8957,Paracetamol,B7,2025-07-19,81
MED8958,Paracetamol,B8,2025-09-16,132
MED8959,Paracetamol,B9,2025-10-23,192
MED8960,Paracetamol,B10,2026-08-22,145
MED8961,Paracetamol,B11,2025-08-26,128
MED8962,Paracetamol,B12,2025-10-07,193
MED8963,Paracetamol,B13,2026-09-30,36
MED8964,Paracetamol,B14,2026-07-28,100
MED8965,Paracetamol,B15,2025-12-09,71
MED8966,Paracetamol,B16,2026-02-17,115
MED8967,Paracetamol,B17,2025-12-12,127
MED8968,Paracetamol,B18,2025-08-13,8
MED8969,Paracetamol,B19,2026-11-01,14
MED8970,Paracetamol,B20,2026-06-21,15
MED8971,Paracetamol,B21,2026-02-27,115
MED8972,Paracetamol,B22,2026-06-13,3
MED8973,Paracetamol,B23,2025-10-31,45
MED8974,Paracetamol,B24,2025-12-02,184
MED8975,Paracetamol,B25,2026-06-22,34
MED8976,Paracetamol,B26,2025-08-19,47
MED8977,Paracetamol,B27,2025-10-09,64
MED8978,Paracetamol,B28,2025-08-20,34
MED8979,Paracetamol,B29,2026-02-25,119
MED8980,Paracetamol,B30,2025-08-07,88
MED8981,Paracetamol,B31,2026-06-03,31
MED8982,Paracetamol,B32,2025-08-14,20
MED8983,Paracetamol,B33,2025-10-10,113
MED8984,Paracetamol,B34,2026-05-04,81
MED8985,Paracetamol,B35,2025-07-25,84
MED8986,Paracetamol,B36,2026-02-04,25
MED8987,Paracetamol,B37,2026-03-08,12
MED8988,Paracetamol,B38,2026-09-06,122
MED8989,Paracetamol,B39,2026-06-21,120
MED8990,Paracetamol,B40,2026-05-19,146
MED8991,Paracetamol,B41,2026-04-03,122
MED8992,Paracetamol,B42,2026-10-16,57
MED8993,Paracetamol,B43,2026-01-22,137
MED8994,Paracetamol,B44,2026-10-06,90
MED8995,Paracetamol,B45,2025-07-31,6
MED8997,Paracetamol,B47,2025-10-28,25
MED8998,Paracetamol,B48,2026-05-04,174
MED8999,Paracetamol,B49,2025-09-07,108
MED9000,Paracetamol,B0,2026-11-10,94
MED9001,Paracetamol,B1,2025-10-30,129
MED9002,Paracetamol,B2,2026-01-07,117
MED9003,Paracetamol,B3,2025-08-17,151
MED9004,Paracetamol,B4,2025-10-14,118
MED9005,Paracetamol,B5,2026-10-10,67
MED9006,Paracetamol,B6,2025-12-25,115
MED9007,Paracetamol,B7,2025-08-13,190
MED9008,Paracetamol,B8,2025-11-04,107
MED9009,Paracetamol,B9,2026-02-08,193
MED9010,Paracetamol,B10,2026-06-10,8
MED9011,Paracetamol,B11,2026-02-17,156
MED9012,Paracetamol,B12,2026-08-20,118
MED9013,Paracetamol,B13,2025-12-25,139
MED9014,Paracetamol,B14,2026-03-18,93
MED9015,Paracetamol,B15,2026-08-30,120
MED9016,Paracetamol,B16,2026-03-24,159
MED9017,Paracetamol,B17,2026-07-08,138
MED9018,Paracetamol,B18,2026-08-14,38
MED9020,Paracetamol,B20,2025-09-10,136
MED9021,Paracetamol,B21,2026-05-26,144
MED9022,Paracetamol,B22,2026-09-20,25
MED9023,Paracetamol,B23,2026-06-15,162
MED9025,Paracetamol,B25,2026-09-06,56
MED9026,Paracetamol,B26,2026-08-16,180
MED9027,Paracetamol,B27,2025-09-25,121
MED9028,Paracetamol,B28,2026-01-16,55
MED9029,Paracetamol,B29,2026-04-17,78
MED9030,Paracetamol,B30,2026-02-26,59
MED9031,Paracetamol,B31,2026-02-04,170
MED9032,Paracetamol,B32,2026-07-25,26
MED9033,Paracetamol,B33,2026-07-03,65
MED9034,Paracetamol,B34,2026-03-22,66
MED9035,Paracetamol,B35,2025-08-18,103
MED9036,Paracetamol,B36,2025-07-15,62
MED9037,Paracetamol,B37,2026-03-04,190
MED9038,Paracetamol,B38,2026-04-15,194
MED9039,Paracetamol,B39,2026-10-18,44
MED9040,Paracetamol,B40,2025-09-29,66
MED9041,Paracetamol,B41,2026-03-08,98
MED9042,Paracetamol,B42,2025-09-12,165
MED9043,Paracetamol,B43,2026-05-23,116
MED9044,Paracetamol,B44,2025-12-11,82
MED9045,Paracetamol,B45,2025-12-02,58
MED9046,Paracetamol,B46,2026-09-30,18
MED9048,Paracetamol,B48,2026-01-16,42
MED9049,Paracetamol,B49,2026-05-18,188
MED9050,Paracetamol,B0,2025-10-16,89
MED9051,Paracetamol,B1,2026-08-12,53
MED9052,Paracetamol,B2,2026-05-26,134
MED9054,Paracetamol,B4,2025-10-21,84
MED9055,Paracetamol,B5,2025-11-05,99
MED9056,Paracetamol,B6,2025-09-05,20
MED9057,Paracetamol,B7,2025-09-15,78
MED9060,Paracetamol,B10,2026-05-26,102
MED9061,Paracetamol,B11,2026-06-19,179
MED9062,Paracetamol,B12,2026-07-19,37
MED9063,Paracetamol,B13,2026-09-26,168
MED9064,Paracetamol,B14,2026-10-29,54
MED9065,Paracetamol,B15,2026-09-04,157
MED9066,Paracetamol,B16,2026-10-13,199
MED9067,Paracetamol,B17,2026-01-29,9
MED9069,Paracetamol,B19,2026-07-15,91
MED9070,Paracetamol,B20,2026-06-16,178
MED9071,Paracetamol,B21,2025-12-29,111
MED9072,Paracetamol,B22,2025-08-12,83
MED9073,Paracetamol,B23,2026-06-15,88
MED9074,Paracetamol,B24,2026-01-01,178
MED9075,Paracetamol,B25,2025-11-26,155
MED9077,Paracetamol,B27,2026-01-13,54
MED9078,Paracetamol,B28,2025-08-26,32
MED9079,Paracetamol,B29,2025-07-12,176
MED9080,Paracetamol,B30,2025-10-21,176
MED9081,Paracetamol,B31,2026-07-15,149
MED9082,Paracetamol,B32,2025-12-31,198
MED9083,Paracetamol,B33,2026-08-10,74
MED9084,Paracetamol,B34,2026-03-14,69
MED9085,Paracetamol,B35,2025-10-19,124
MED9087,Paracetamol,B37,2026-08-12,161
MED9088,Paracetamol,B38,2026-06-17,158
MED9089,Paracetamol,B39,2026-04-05,47
MED9090,Paracetamol,B40,2025-10-12,78
MED9092,Paracetamol,B42,2026-01-19,9
MED9093,Paracetamol,B43,2026-01-26,199
MED9094,Paracetamol,B44,2026-11-17,46
MED9095,Paracetamol,B45,2026-02-27,78
MED9096,Paracetamol,B46,2026-06-14,21
MED9097,Paracetamol,B47,2025-10-15,13
MED9098,Paracetamol,B48,2026-05-05,183
MED9099,Paracetamol,B49,2026-01-26,36
MED9100,Paracetamol,B0,2025-07-20,73
MED9101,Paracetamol,B1,2026-06-05,187
MED9102,Paracetamol,B2,2026-02-19,85
MED9103,Paracetamol,B3,2026-02-20,194
MED9104,Paracetamol,B4,2026-05-09,29
MED9105,Paracetamol,B5,2026-04-30,185
MED9106,Paracetamol,B6,2026-03-29,90
MED9107,Paracetamol,B7,2026-01-30,77
MED9108,Paracetamol,B8,2025-10-27,33
MED9109,Paracetamol,B9,2026-09-17,2
MED9110,Paracetamol,B10,2025-08-29,33
MED9111,Paracetamol,B11,2025-09-24,87
MED9112,Paracetamol,B12,2025-11-19,105
MED9113,Paracetamol,B13,2026-09-30,186
MED9114,Paracetamol,B14,2026-06-19,175
MED9115,Paracetamol,B15,2026-02-11,112
MED9117,Paracetamol,B17,2026-07-20,93
MED9118,Paracetamol,B18,2025-11-18,14
MED9119,Paracetamol,B19,2026-11-16,24
MED9120,Paracetamol,B20,2026-07-21,199
MED9121,Paracetamol,B21,2025-09-15,25
MED9122,Paracetamol,B22,2025-08-23,153
MED9123,Paracetamol,B23,2026-05-11,191
MED9124,Paracetamol,B24,2025-10-07,30
MED9125,Paracetamol,B25,2026-04-22,88
MED9126,Paracetamol,B26,2025-08-07,140
MED9127,Paracetamol,B27,2025-08-02,80
MED9128,Paracetamol,B28,2026-04-20,8
MED9130,Paracetamol,B30,2025-10-14,135
MED9131,Paracetamol,B31,2026-03-29,200
MED9132,Paracetamol,B32,2025-11-17,176
MED9133,Paracetamol,B33,2025-08-29,67
MED9134,Paracetamol,B34,2025-11-25,64
MED9135,Paracetamol,B35,2026-03-03,150
MED9136,Paracetamol,B36,2026-08-18,122
MED9137,Paracetamol,B37,2026-04-14,129
MED9138,Paracetamol,B38,2025-12-15,81
MED9140,Paracetamol,B40,2025-09-22,116
MED9141,Paracetamol,B41,2025-12-01,58
MED9142,Paracetamol,B42,2025-12-22,99
MED9143,Paracetamol,B43,2026-03-02,103
MED9145,Paracetamol,B45,2025-11-14,114
MED9146,Paracetamol,B46,2025-10-12,79
MED9147,Paracetamol,B47,2026-04-18,53
MED9148,Paracetamol,B48,2025-11-16,49
MED9149,Paracetamol,B49,2026-01-18,172
MED9150,Paracetamol,B0,2025-10-20,174
MED9151,Paracetamol,B1,2026-01-01,64
MED9152,Paracetamol,B2,2026-08-27,80
MED9154,Paracetamol,B4,2025-09-26,34
MED9155,Paracetamol,B5,2026-05-24,8
MED9156,Paracetamol,B6,2026-10-11,188
MED9157,Paracetamol,B7,2025-11-20,107
MED9159,Paracetamol,B9,2026-09-04,75
MED9160,Paracetamol,B10,2026-03-07,132
MED9161,Paracetamol,B11,2026-08-31,53
MED9162,Paracetamol,B12,2026-04-04,169
MED9163,Paracetamol,B13,2026-01-01,190
MED9164,Paracetamol,B14,2025-12-15,47
MED9165,Paracetamol,B15,2025-11-12,142
MED9166,Paracetamol,B16,2026-04-29,191
MED9167,Paracetamol,B17,2025-09-29,161
MED9168,Paracetamol,B18,2026-09-08,33
MED9169,Paracetamol,B19,2026-08-14,25
MED9170,Paracetamol,B20,2025-12-03,26
MED9171,Paracetamol,B21,2026-07-12,100
MED9173,Paracetamol,B23,2026-08-23,26
MED9174,Paracetamol,B24,2026-03-31,156
MED9175,Paracetamol,B25,2026-09-06,65
MED9176,Paracetamol,B26,2025-11-15,200
MED9177,Paracetamol,B27,2025-09-24,195
MED9178,Paracetamol,B28,2026-06-21,110
MED9179,Paracetamol,B29,2026-06-03,121
MED9180,Paracetamol,B30,2026-06-17,187
MED9181,Paracetamol,B31,2025-10-28,56
MED9182,Paracetamol,B32,2025-07-10,69
MED9183,Paracetamol,B33,2026-06-06,200
MED9184,Paracetamol,B34,2025-09-26,26
MED9185,Paracetamol,B35,2026-01-15,191
MED9186,Paracetamol,B36,2026-08-10,14
MED9187,Paracetamol,B37,2026-10-07,9
MED9188,Paracetamol,B38,2025-12-18,118
MED9189,Paracetamol,B39,2025-09-21,132
MED9190,Paracetamol,B40,2026-03-05,105
MED9191,Paracetamol,B41,2026-07-22,95
MED9192,Paracetamol,B42,2026-10-20,172
MED9193,Paracetamol,B43,2026-07-28,9
MED9194,Paracetamol,B44,2026-05-16,198
MED9195,Paracetamol,B45,2026-09-04,34
MED9196,Paracetamol,B46,2026-05-09,160
MED9197,Paracetamol,B47,2025-11-17,172
MED9198,Paracetamol,B48,2026-05-29,21
MED9199,Paracetamol,B49,2025-12-13,132
MED9200,Paracetamol,B0,2026-08-20,150
MED9201,Paracetamol,B1,2025-10-10,183
MED9202,Paracetamol,B2,2026-03-06,115
MED9204,Paracetamol,B4,2025-09-26,117
MED9205,Paracetamol,B5,2025-10-27,185
MED9206,Paracetamol,B6,2025-12-18,189
MED9207,Paracetamol,B7,2026-10-27,79
MED9208,Paracetamol,B8,2026-08-31,98
